29200,3,HDWJ105XZSTA,TOA-188,"DISCO INTERNO NOTEBOOKS 2.5"" 500GB - 5400RMP-8MB",CL
86000,12,HDWE140XZSTA,TOA-190,DISCO INTERNAL HARD DRIVE - 4TB-7200RMP-128MB,CL
49908,18,HDWD120UZSVA,TOA-196,DISCO DESKTOP INTERNAL - 2TB-7200RMP-64MB BULK,CL
46107,13,HDTS824XZSTA,TOI-001,"240GB Q300 SSD 7MM (550MB READ, 520MB WRITE)",CL
85827,8,HDTS848XZSTA,TOI-002,"480GB Q300 SSD 7MM (550MB READ, 520MB WRITE)",CL
42.00,179,WD5000LPCX,WD0-010,"DISCO DURO PARA NOTEBOOK 2.5"" W.DIGITAL 500GB",US
52.60,32,WD10JPVX 1TB,WD0-013,"DISCO DURO PARA NOTEBOOK 2.5"" W.DIGITAL 1000GB",US
42.90,790,WD5000AZLX,WD0-201,DISCO DURO WESTERN DIGITAL BLUE 500GB SATA 6GB,US
45.30,602,WD10EZEX,WD0-204,DISCO DURO WESTERN DIGITAL BLUE 1000GB SATA3,US
68.70,175,WD20EZRZ,WD0-205,DISCO DURO WESTERN DIGITAL BLUE 2000GB SATA3,US
102.00,14,WD30PURX,WD0-501,DISCO DURO WESTERN DIGITAL PURPLE 3000GB SATA3,US
159.00,9,WD40EFRX,WD0-503,DISCO DURO WESTERN DIGITAL RED 4000GB SATA3,US
81.00,6,WD20PURX,WD0-505,DISCO DURO WESTERN DIGITAL PURPLE 2000GB SATA3,US
93.00,7,WD20EFRX,WD0-506,DISCO DURO WESTERN DIGITAL RED 2000GB SATA3,US
54.00,26,WD10PURX,WD0-507,DISCO DURO WESTERN DIGITAL PURPLE 1000GB SATA3,US
8.55,459,DT101G2/32GBZ,KN1-632,PENDRIVE 32GBZ 101G2,US
3.49,4633,DT101G2/8GB,KN1-827,PENDRIVE G2 8GB,US
4.50,2087,DT101G2/16GB,KN1-831,PENDRIVE DT101G2 16GB,US
3.66,2992,DTSE9H/8GBZ,KN2-059,PENDRIVE 8GB USB 2.0 METALICO DTSE9,US
4.72,3349,DTSE9H/16GBZ,kn2-060,PENDRIVE 16GB USB 2.0 METALICO DTSE9,US
3.74,49,DTMCK/8GB,KN2-085,PENDRIVE 8GB MICRO NEGRO USB 2.0,US
4.70,76,DTMCK/16GB,KN2-086,PENDRIVE 16GB NEGRO MICROUSB 2.0,US
87.00,3,DTWS/32GB,KN2-219,PENDRIVE DTWS DE 32GB,US
9.22,951,DTSE9H/32GBZ,KN2-237,PENDRIVE METALICO 32GB,US
3.91,1092,DT100G3/8gb,KN2-263,PENDRIVE 3.0 DT100G3 8GB,US
4.74,389,DT100G3/16GB,KN2-264,PENDRIVE 3.0 DT100G3 16GB,US
9.51,61,DT100G3/32GB,KN2-265,PENDRIVE 3.0 DT100G3 32GB,US
17.18,203,DT100G3/64GB,KN2-266,PENDRIVE 3.0 DT100G3 64GB,US
16.38,231,DTSE9H/64GB,KN2-309,PENDRIVE 64GB METALICO,US
10.39,308,DTSE9G2/32GB,KN2-466,32GB USB 3.0 DATATRAVELER SE9 G2 (METAL CASING),US
17.71,235,DTSE9G2/64GB,KN2-467,64GB USB 3.0 DATATRAVELER SE9 G2 (METAL CASING),US
4.72,470,DTSE9G2/8GB,KN2-618,8 GB USB 3.0 DATATRAVELER SE9 G2 (METAL CASING),US
6.36,715,DTSE9G2/16GB,KN2-619,16GB USB 3.0 DATATRAVELER SE9 G2 (METAL CASING),US
4.60,140,DT50/8GB,KN2-633,PENDRIVE DT50 8GB 3.0,US
5.89,338,DT50/16GB,KN2-634,PENDRIVE DT50 16GB 3.0,US
11.04,173,DT50/32GB,KN2-635,PENDRIVE DT50 32GB 3.0,US
20.25,30,DT50/64GB,KN2-636,PENDRIVE DT50 64GB 3.0,US
